proyecto_id,titulo,publicacion_fecha,anio,tipo,autor,relevante,dominio,tema,orientacion,saliencia,fuente_etiqueta,flag_revision,notas
HCDN256838,TRANSPARENCIA EN LAS CONTRATACIONES DEL ESTADO Y CREACION DE UNA CUENTA BANCARIA UNICA DE TRAZABILIDAD DE LA CONTRATACION.,2022-03-23T00:00:00,2022,LEY,"OCAÑA, GRACIELA",false,ninguno,,,,corpus,no,trazabilidad contrataciones
HCDN256896,"EXPRESAR BENEPLACITO POR LA CONMEMORACION DEL TRIGESIMO PRIMER ANIVERSARIO DE LA PROMULGACION DE LA LEY 23981, QUE DIO ORIGEN AL ""MERCOSUR"".",2022-03-25T00:00:00,2022,DECLARACION,"MARZIOTTA, GISELA",true,C,mercosur_simbolico,administrativa_neutra,relacionada,corpus,si,aniversario ley del Tratado
HCDN257383,"SOLICITAR AL PODER EJECUTIVO DISPONGA ELEVAR EL PORCENTAJE OBLIGATORIO DE BIODIESEL A 13%, MEDIDO SOBRE LA CANTIDAD TOTAL DEL PRODUCTO FINAL.",2022-04-05T00:00:00,2022,RESOLUCION,"GARCIA, XIMENA",false,ninguno,,,,corpus,no,corte biodiesel
HCDN257470,"BIOCOMBUSTIBLES - LEY 27640 -. MODIFICACION, SOBRE ABASTECIMIENTO.",2022-04-06T00:00:00,2022,LEY,"GARCIA, XIMENA",false,ninguno,,,,corpus,no,biocombustibles
HCDN257474,SOLICITAR AL PODER EJECUTIVO DISPONGA EL AUMENTO DEL CUPO DE BIODIESEL EN EL GASOIL.,2022-04-06T00:00:00,2022,RESOLUCION,"BROUWER DE KONING, GABRIELA",false,ninguno,,,,corpus,no,cupo biodiesel
HCDN257516,"SOLICITAR AL PODER EJECUTIVO DISPONGA LAS MEDIDAS NECESARIAS PARA SUSTITUIR LA IMPORTACION DE COMBUSTIBLES FOSILES POR BIOCOMBUSTIBLES, Y OTRAS CUESTIONES CONEXAS.",2022-04-07T00:00:00,2022,RESOLUCION,"MIRABELLA, ROBERTO",false,ninguno,,,,corpus,no,biocombustibles
HCDN257671,PROMOCION Y PROTECCION DE LAS CARNES ALTERNATIVAS CORRESPONDIENTES A LAS DIFERENTES ECONOMIAS REGIONALES. REGIMEN.,2022-04-12T00:00:00,2022,LEY,"SELVA, CARLOS AMERICO",false,ninguno,,,,corpus,no,carnes alternativas
HCDN257840,REGIMEN ARANCELARIO PARA LA EXPORTACION DE CUERO CRUDO BOVINO - VACUNO DE LA REPUBLICA ARGENTINA. CREACION.,2022-04-19T00:00:00,2022,LEY,"SELVA, CARLOS AMERICO",false,ninguno,,,,corpus,si,regimen arancelario exportacion cuero
HCDN257849,SISTEMA DE TRAZABILIDAD DE LA PESCA. CREACION.,2022-04-19T00:00:00,2022,LEY,"SELVA, CARLOS AMERICO",true,D,eudr_trazabilidad_forestal,administrativa_neutra,relacionada,corpus,si,trazabilidad pesca
HCDN257876,"SOLICITAR AL PODER EJECUTIVO DISPONGA LAS MEDIDAS NECESARIAS PARA PERMITIR EL TRANSITO DE CARNE BOVINA CON HUESO PLANO DESDE LA ""ZONA LIBRE DE AFTOSA CON VACUNACION"", AL NORTE DEL RIO COLORADO, HACIA LA ""ZONA LIBRE SIN VACUNACION"", AL SUR DE DICHO CURSO FLUVIAL.",2022-04-20T00:00:00,2022,RESOLUCION,"MARIN, VARINIA LIS",false,ninguno,,,,corpus,si,transito carne barrera interna (sonda)
HCDN258453,"NACIONAL DE TRANSITO - LEY 24449 -. MODIFICACION DEL ARTICULO 13, REDUCCION DE LA VIGENCIA DEL CARNET DE CONDUCIR PARA PERSONAS MAYORES A 65 AÑOS.",2022-05-04T00:00:00,2022,LEY,"STEFANI, HECTOR ANTONIO",false,ninguno,,,,corpus,no,carnet conducir
HCDN258681,"APROBACION DEL ACUERDO SOBRE FACILITACION DEL COMERCIO DEL MERCOSUR, SUSCRIPTO EN LA CIUDAD DE BENTO GONÇALVES - REPUBLICA FEDERATIVA DEL BRASIL - EL DIA 5 DE DICIEMBRE DE 2019.",2022-05-05T00:00:00,2022,MENSAJE Y PROYECTO DE LEY,"FERNANDEZ, ALBERTO",true,C,mercosur_institucional,pro_liberalizacion,relacionada,corpus,no,acuerdo de facilitacion del comercio del bloque
HCDN258757,"FIJESE EN LA ALICUOTA DEL CERO POR CIENTO (0%), EL DERECHO DE EXPORTACION DE TRIGO Y SUS DERIVADOS CORRESPONDIENTES A LAS POSICIONES DE LA NOMENCLATURA COMUN DEL MERCOSUR (NCM).",2022-05-19T00:00:00,2022,LEY,"TORELLO, PABLO",false,ninguno,,,,corpus,no,NCM retenciones
HCDN258758,"CONDONASE LA DEUDA CON LA ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS A LA COOPERATIVA DE TRABAJO INCOB - INDUSTRIA DE LA CARNE OBRERA - LTDA, UBICADA EN BAHIA BLANCA, PROVINCIA DE BUENOS AIRES, EN EL LAPSO COMPRENDIDO ENTRE LOS AÑOS 2007 A OCTUBRE 2015.",2022-05-19T00:00:00,2022,LEY,"LOPEZ, JUAN MANUEL",false,ninguno,,,,corpus,no,cooperativa deuda
HCDN258836,SOLICITAR AL PODER EJECUTIVO DISPONGA RECONSIDERAR EL AUMENTO DEL VALOR DE LOS ARANCELES VIGENTES DEL SISTEMA DE PRESTACIONES PARA LA ATENCION INTEGRAL A FAVOR DE LAS PERSONAS CON DISCAPACIDAD.,2022-05-24T00:00:00,2022,RESOLUCION,"LOPEZ MURPHY, RICARDO HIPOLITO",false,ninguno,,,,corpus,no,aranceles discapacidad
HCDN259271,"MARCO REGULATORIO DEL BIOCOMBUSTIBLE - LEY 27640 -. MODIFICACIONES, SOBRE IMPULSO DE SU INDUSTRIA.",2022-06-03T00:00:00,2022,LEY,"ESTEVEZ, ENRIQUE",false,ninguno,,,,corpus,no,biocombustibles
HCDN259335,"SOLICITAR AL PODER EJECUTIVO DISPONGA AUMENTAR EL PORCENTAJE DE BIOCOMBUSTIBLES EN LA MEZCLA CON COMBUSTIBLES FOSILES PARA EL ABASTECIMIENTO DEL INCREMENTO DE LA DEMANDA DE DIESEL, PREVISTO EN EL ARTICULO 8° DE LA LEY 27640.",2022-06-06T00:00:00,2022,RESOLUCION,"CASARETTO, MARCELO PABLO",false,ninguno,,,,corpus,no,mezcla biocombustibles
HCDN259263,"APROBACION DEL PROTOCOLO DE CONTRATACIONES PUBLICAS DEL MERCOSUR, SUSCRIPTO EN LA CIUDAD DE BRASILIA, REPUBLICA FEDERATIVA DEL BRASIL, EL 21 DE DICIEMBRE DE 2017.",2022-06-07T00:00:00,2022,MENSAJE Y PROYECTO DE LEY,"FERNANDEZ, ALBERTO",true,C,mercosur_institucional,pro_liberalizacion,relacionada,corpus,no,protocolo de contrataciones publicas del bloque
HCDN259516,"BIOCOMBUSTIBLES - LEY 27640 -. MODIFICACIONES, SOBRE PORCENTAJE EN LA MEZCLA DE BIODIESEL Y ABASTECIMIENTO.",2022-06-13T00:00:00,2022,LEY,"GUTIERREZ, CARLOS MARIO",false,ninguno,,,,corpus,no,biocombustibles
HCDN259586,"BIOCOMBUSTIBLES - LEY 27640 -. MODIFICACIONES, SOBRE MEZCLA Y ABASTECIMIENTO DE BIOCOMBUSTIBLES.",2022-06-15T00:00:00,2022,LEY,"DE LOREDO, RODRIGO",false,ninguno,,,,corpus,no,biocombustibles
HCDN259718,"COMUNICACION DEL DICTADO DEL DECRETO DE NECESIDAD Y URGENCIA 330 DEL 16 DE JUNIO DEL 2022 POR EL CUAL SE ESTABLECE POR EL PLAZO DE SESENTA DIAS, EL REGIMEN DE CORTE OBLIGATORIO TRANSITORIO ADICIONAL DE BIODIESEL - COTAB -, DESTINADO A INCREMENTAR LA CAPACIDAD DE ABASTECIMIENTO DE GASOIL GRADO 2 Y GRADO 3.",2022-06-21T00:00:00,2022,MENSAJE,"MANZUR, JUAN LUIS",false,ninguno,,,,corpus,no,corte biodiesel
HCDN259875,"PRESUPUESTOS MINIMOS DE PROTECCION AMBIENTAL PARA LA GESTION DE LOS ENVASES VACIOS DE FITOSANITARIOS - LEY 27279 -. MODIFICACION DEL ARTICULO 25, SOBRE MULTAS Y SUSPENSION DE ACTIVIDADES.",2022-06-28T00:00:00,2022,LEY,"TORELLO, PABLO",false,ninguno,,,,corpus,no,envases fitosanitarios
HCDN259901,EXPRESAR BENEPLACITO POR LA ENTRADA EN VIGOR DEL ACUERDO MARCO PARA LA DISPOSICION DE BIENES DECOMISADOS DE LA DELINCUENCIA ORGANIZADA TRANSNACIONAL EN EL MERCOSUR.,2022-06-29T00:00:00,2022,DECLARACION,"IGLESIAS, FERNANDO ADOLFO",true,C,mercosur_institucional,administrativa_neutra,relacionada,corpus,si,acuerdo marco del bloque sobre decomisos
HCDN260037,"DECLARAR DE INTERES DE LA H. CAMARA EL ""PRIMERA EXPO CARNE Y EL PRIMER FORO DE LA CARNE"", A REALIZARSE DEL 3 AL 7 DE AGOSTO DE 2022 EN LA CIUDAD DE RECONQUISTA, DEPARTAMENTO GENERAL OBLIGADO, PROVINCIA DE SANTA FE.",2022-07-06T00:00:00,2022,RESOLUCION,"CASTETS, LAURA CAROLINA",false,ninguno,,,,corpus,no,expo carne
HCDN261866,PROHIBICION Y SUSPENSION DE LOS DESMONTES DE LOS BOSQUES NATIVOS POR UN PERIODO DE 24 MESES PRORROGABLES.,2022-08-09T00:00:00,2022,LEY,"DEL PLA, ROMINA",true,D,eudr_trazabilidad_forestal,administrativa_neutra,relacionada,corpus,si,suspension de desmontes
HCDN262765,"EXPRESAR PREOCUPACION POR LA APLICACION DEL DECRETO 851/2021, POR EL CUAL SE APLICAN DERECHOS DE EXPORTACION CORRESPONDIENTES A LAS POSICIONES DE LA NOMENCLATURA COMUN DEL MERCOSUR (NCM) VINCULADAS A LOS PRODUCTOS AGRICOLAS EN GENERAL.",2022-09-07T00:00:00,2022,DECLARACION,"CAMPAGNOLI, MARCELA",false,ninguno,,,,corpus,no,NCM retenciones
HCDN262768,"EXPRESAR PREOCUPACION POR EL DAÑO AMBIENTAL PRODUCIDO POR LA TALA INDISCRIMINADA DE ESPECIES DE BOSQUE NATIVO Y LOS VUELCOS DIRECTOS DE RESIDUOS SOLIDOS URBANOS EN EL HUMEDAL Y ESPEJO DE AGUA DE LA RIVERA DEL RIO DE LA PLATA, DEL PARTIDO DE MAGDALENA, PROVINCIA DE BUENOS AIRES.",2022-09-07T00:00:00,2022,DECLARACION,"FAGIOLI, FEDERICO",true,D,eudr_trazabilidad_forestal,administrativa_neutra,relacionada,corpus,si,tala de bosque nativo
HCDN263098,FIJESE ARANCEL CERO POR CIENTO (0 %) COMO DERECHO DE EXPORTACION PARA LA MERCADERIA DE LA FORESTO INDUSTRIA.,2022-09-19T00:00:00,2022,LEY,"SCHIAVONI, ALFREDO OSCAR",false,ninguno,,,,corpus,si,retenciones foresto-industria: exportador forestal sin contraparte
HCDN263243,FIJESE ARANCEL CERO POR CIENTO (0 %) COMO DERECHO DE EXPORTACION PARA LA MERCADERIA DE LA FORESTO INDUSTRIA,2022-09-22T00:00:00,2022,LEY,"SCHIAVONI, ALFREDO OSCAR",false,ninguno,,,,corpus,si,retenciones foresto-industria
HCDN263686,SOLICITAR AL PODER EJECUTIVO DISPONGA LAS MEDIDAS DESTINADAS AL DESARROLLO Y FUNCIONAMIENTO DE LOS ESTABLECIMIENTOS FRIGORIFICOS MUNICIPALES QUE OPERAN EN EL MERCADO DE LA CARNE.,2022-10-11T00:00:00,2022,DECLARACION,"JETTER, INGRID",false,ninguno,,,,corpus,no,frigorificos municipales
HCDN263994,PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE LOS VOLUMENES ENTREGADOS POR LA EMPRESAS PRODUCTORAS DE BIODIESEL PARA EL CORTE OBLIGATORIO DE BIODIESEL EN GASOIL.,2022-10-18T00:00:00,2022,RESOLUCION,"GARCIA, XIMENA",false,ninguno,,,,corpus,no,corte biodiesel
HCDN264020,"DECLARAR DE INTERES DE LA H. CAMARA EL ""CICLO DE CAPACITACIONES PARA LA TRANSICION ENERGETICA SANTAFESINA - FORMACION EN BIOCOMBUSTIBLES"", A REALIZARSE EL 25 Y 27 DE OCTUBRE DE 2022 EN LA CIUDAD DE ESPERANZA, PROVINCIA DE SANTA FE.",2022-10-18T00:00:00,2022,DECLARACION,"MIRABELLA, ROBERTO",false,ninguno,,,,corpus,no,capacitacion
HCDN264024,"COMUNICA EL DICTADO DEL DECRETO DE FACULTADES DELEGADAS N° 682 DEL 12 DE OCTUBRE DEL 2022, SOBRE PERCEPCION DEL IMPUESTO PARA UNA ARGENTINA INCLUSIVA Y SOLIDARIA - PAIS - A LA COMPRA DE BILLETES Y DIVISAS EN MONEDA EXTRANJERA QUE SE REALICEN PARA LA ADQUISICION EN EL EXTERIOR DE SERVICIOS PERSONALES, CULTURALES Y RECREATIVOS - NO INCLUYE ENSEÑANZA EDUCATIVA - Y LA IMPORTACION DE LOS BIENES SUNTUARIOS INCLUIDOS EN LAS POSICIONES ARANCELARIAS DE LA NOMENCLATURA COMUN DEL MERCOSUR - NCM -.",2022-10-18T00:00:00,2022,MENSAJE,"MANZUR, JUAN LUIS",false,ninguno,,,,corpus,no,impuesto PAIS NCM
HCDN264164,"EXPRESAR PREOCUPACION POR LA PRESENCIA DE REPRESENTANTES DE LOS GOBIERNOS DE LAS REPUBLICAS BOLIVARIANA DE VENEZUELA, DE CUBA Y DE NICARAGUA EN LA XXIII REUNION DE MINISTROS DE LA COMUNIDAD DE ESTADOS LATINOAMERICANOS Y CARIBEÑOS - CELAC - Y LA III REUNION DE MINISTROS CELAC - UNION EUROPEA, QUE SE REALIZA DEL 25 AL 27 DE OCTUBRE DE 2022 EN NUESTRO PAIS.",2022-10-27T00:00:00,2022,DECLARACION,"AJMECHET, SABRINA",false,ninguno,,,,corpus,no,CELAC-UE reunion ministerial
HCDN264582,ESTABLECESE UN 5 % DE REINTEGRO ADICIONAL A LA EXPORTACION EXTRAZONA (R.E.) ASIGNADO A LAS POSICIONES ARANCELARIAS DE LA NOMENCLATURA COMUN DEL MERCOSUR (N.C.M.) PARA EL PISTACHO.,2022-11-15T00:00:00,2022,LEY,"CASELLES, GRACIELA MARIA",false,ninguno,,,,corpus,no,NCM
HCDN264663,UVAS FRESCAS Y PASAS DE UVAS ENVASADAS. SE ESTABLECE UN REINTEGRO DEL 7% EN LAS POSICIONES ARANCELARIAS DE LA NOMENCLATURA COMUN DEL MERCOSUR.,2022-11-18T00:00:00,2022,LEY,"CASELLES, GRACIELA MARIA",false,ninguno,,,,corpus,no,NCM
HCDN265114,PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE DIVERSAS CUESTIONES RELACIONADAS CON LOS DERECHOS ANTIDUMPING Y COMPENSATORIOS EN OPERACIONES DE EXPORTACION.,2022-12-07T00:00:00,2022,RESOLUCION,"LOPEZ, JUAN MANUEL",false,ninguno,,,,corpus,si,antidumping sin contraparte identificada
HCDN265161,"SUSPENSION DE LA APLICACION DE LA LEY 27120, DE ELECCION DE PARLAMENTARIOS DEL MERCOSUR.",2022-12-14T00:00:00,2022,LEY,"ZUVIC, MARIANA",true,C,mercosur_institucional,administrativa_neutra,relacionada,corpus,no,suspension eleccion Parlasur
HCDN265449,"CODIGO PENAL. INCORPORACION DEL ARTICULO 186 BIS, SOBRE DESMONTES Y/O ACTIVIDADES DE TALA DE BOSQUES NATIVOS.",2022-12-29T00:00:00,2022,LEY,"PEDRINI, JUAN MANUEL",true,D,eudr_trazabilidad_forestal,administrativa_neutra,relacionada,corpus,si,penal desmontes
HCDN265624,"APRUEBASE EL ""ACUERDO SOBRE SUBVENCIONES A LA PESCA"", ADOPTADO EN GINEBRA EN LA ""DUODECIMA CONFERENCIA MINISTERIAL - CM12 -"" DE LA ""ORGANIZACION MUNDIAL DE COMERCIO - OMC -"", EL 17 DE JUNIO DE 2022.",2023-02-06T00:00:00,2023,LEY,"ZUVIC, MARIANA",false,ninguno,,,,corpus,no,OMC pesca
HCDN265992,"APRUEBESE EL ACUERDO SOBRE COMERCIO ELECTRONICO DEL MERCOSUR, CELEBRADO EL 29 DE ABRIL DE 2021 EN LA CIUDAD DE MONTEVIDEO, REPUBLICA ORIENTAL DEL URUGUAY.",2023-03-01T00:00:00,2023,LEY,"GINOCCHIO, SILVANA MICAELA",true,C,mercosur_institucional,pro_liberalizacion,relacionada,corpus,no,acuerdo comercio electronico del bloque
HCDN266070,SUSPENDASE POR 365 DIAS LA APLICACION DE LOS DERECHOS DE EXPORTACION A LAS POSICIONES ARANCELARIAS DE LOS PRODUCTOS DE TABACO.,2023-03-02T00:00:00,2023,LEY,"BARBARO, HECTOR ""CACHO""",false,ninguno,,,,corpus,no,retenciones tabaco
HCDN266200,EXENCION DEL IMPUESTO AL VALOR AGREGADO A LOS CORTES POPULARES DE CARNE VACUNA.,2023-03-06T00:00:00,2023,LEY,"OLIVETO LAGO, PAULA",false,ninguno,,,,corpus,no,IVA carne
HCDN266513,"DECLARAR DE INTERES DE LA H. CAMARA LA XXVIII EDICION DEL FESTIVAL DE DANZAS DEL MERCOSUR, QUE SE LLEVARA A CABO DEL 6 AL 10 DE SEPTIEMBRE DE 2023 EN LA CIUDAD DE PUERTO IGUAZU, PROVINCIA DE MISIONES.",2023-03-14T00:00:00,2023,RESOLUCION,"ARJOL, MARTIN",false,ninguno,,,,corpus,no,festival
HCDN266540,"DECLARAR DE INTERES DE LA H. CAMARA LA ""26 EDICION DE LA FIESTA NACIONAL DE LA APICULTURA Y EXPO APICOLA DEL MERCOSUR"" QUE SE CELEBRARA DEL 24 AL 26 DE MARZO DE 2023 EN LA CIUDAD DE MACIA, PROVINCIA DE ENTRE RIOS.",2023-03-15T00:00:00,2023,RESOLUCION,"CASARETTO, MARCELO PABLO",false,ninguno,,,,corpus,no,expo apicola
HCDN266678,"PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE DIVERSAS CUESTIONES RELACIONADAS CON EL CUMPLIMIENTO DE LA LEY 26331, DE PRESUPUESTOS MINIMOS DE PROTECCION AMBIENTAL DE LOS BOSQUES NATIVOS.",2023-03-21T00:00:00,2023,RESOLUCION,"CARRIZO, SOLEDAD",true,D,eudr_trazabilidad_forestal,administrativa_neutra,relacionada,corpus,si,26331
HCDN267043,FIJESE ARANCEL CERO POR CIENTO - 0 % - COMO DERECHO DE EXPORTACION PARA LA MERCADERIA DE LA FORESTO INDUSTRIA.,2023-03-30T00:00:00,2023,LEY,"SCHIAVONI, ALFREDO OSCAR",false,ninguno,,,,corpus,si,retenciones foresto-industria
HCDN268112,"TRANSITO - LEY 24449 -. MODIFICACION DEL ARTICULO 13, SOBRE REDUCCION DE LA VIGENCIA DEL CARNET DE CONDUCIR A PARTIR DE LOS 75 AÑOS DE EDAD.",2023-04-25T00:00:00,2023,LEY,"SANCHEZ, FRANCISCO",false,ninguno,,,,corpus,no,carnet conducir
HCDN268434,APROBAR EL ACUERDO SOBRE RECONOCIMIENTO MUTUO DE MEDIDAS DE PROTECCION PARA LAS MUJERES EN SITUACION DE VIOLENCIA DE GENERO ENTRE LOS ESTADOS PARTES DEL MERCOSUR Y ESTADOS ASOCIADOS.,2023-05-10T00:00:00,2023,MENSAJE Y PROYECTO DE LEY,"FERNANDEZ, ALBERTO",true,C,mercosur_institucional,administrativa_neutra,relacionada,corpus,no,acuerdo del bloque sobre violencia de genero
HCDN268437,USO DEL CARNET SANITARIO PARA REALIZAR ACTIVIDADES DEPORTIVAS.,2023-05-12T00:00:00,2023,LEY,"BOUHID, GUSTAVO",false,ninguno,,,,corpus,no,carnet sanitario
HCDN268743,"APROBACION DEL PROTOCOLO DE ENMIENDA DEL ACUERDO DE MARRAKECH, POR EL QUE SE ESTABLECE LA ORGANIZACION MUNDIAL DEL COMERCIO - ACUERDO SOBRE SUBVENCIONES DE PESCA-. HECHO EN LA CIUDAD DE GINEBRA -CONFEDERACION SUIZA, EL 17 DE JUNIO DE 2022.",2023-05-15T00:00:00,2023,MENSAJE Y PROYECTO DE LEY,"FERNANDEZ, ALBERTO",false,ninguno,,,,corpus,no,OMC pesca
HCDN269135,"BIOCOMBUSTIBLES - LEY 27640 -. MODIFICACION DE LOS ARTICULOS 8 Y 9, AUMENTANDO EL PORCENTAJE DE LA MEZCLA OBLIGATORIA DE BIOCOMBUSTIBLES CON COMBUSTIBLES FOSILES.",2023-06-09T00:00:00,2023,LEY,"CASARETTO, MARCELO PABLO",false,ninguno,,,,corpus,no,mezcla biocombustibles
HCDN269241,"APROBACION DE LA ENMIENDA AL PROTOCOLO DE MONTEVIDEO SOBRE EL COMERCIO DE SERVICIOS DEL MERCOSUR, CELEBRADA EN LA CIUDAD DE MONTEVIDEO - REPUBLICA ORIENTAL DEL URUGUAY - EL 6 DE JULIO DE 2022.",2023-06-14T00:00:00,2023,MENSAJE Y PROYECTO DE LEY,"FERNANDEZ, ALBERTO",true,C,mercosur_institucional,pro_liberalizacion,relacionada,corpus,no,protocolo de servicios del bloque
HCDN269345,BIOCOMBUSTIBLES - LEY 27640 -. MODIFICACIONES SOBRE EL CRECIMIENTO GRADUAL DE UN PUNTO PORCENTUAL ANUAL.,2023-06-21T00:00:00,2023,LEY,"MIRABELLA, ROBERTO",false,ninguno,,,,corpus,no,biocombustibles
HCDN269350,"SOLICITAR AL PODER EJECUTIVO DISPONGA REGLAMENTAR EL ARTICULO 14 DE LA LEY 27640, QUE ESTABLECE LA FIJACION DE LOS PRECIOS DE LOS BIOCOMBUSTIBLES.",2023-06-21T00:00:00,2023,RESOLUCION,"MIRABELLA, ROBERTO",false,ninguno,,,,corpus,no,precios biocombustibles
HCDN269407,"PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE DIVERSAS CUESTIONES RELACIONADAS CON LA CREACION DE UNA ""UNIDAD DE SEGUIMIENTO, TRAZABILIDAD Y PROMOCION DE LAS OPERACIONES DE COMERCIO"".",2023-06-26T00:00:00,2023,RESOLUCION,"VIDAL, MARIA EUGENIA",false,ninguno,,,,corpus,no,unidad de trazabilidad comercial
HCDN269896,"EXPRESAR ADHESION AL PRONUNCIAMIENTO HISTORICO CONJUNTO DE LA UNION EUROPEA (UE) CON LA COMUNIDAD DE ESTADOS LATINOAMERICANOS Y CARIBEÑOS (CELAC), RECONOCIENDO LA POSICION ARGENTINA Y LATINOAMERICANA CON RESPECTO A LA CUESTION DE LAS ISLAS MALVINAS.",2023-07-19T00:00:00,2023,DECLARACION,"CAPARROS, MABEL LUISA",false,ninguno,,,,corpus,si,pronunciamiento UE-CELAC sobre Malvinas: no comercial
HCDN269897,"REGIMEN DE IMPULSO A LA PRODUCCION, COMERCIALIZACION Y USO SUSTENTABLE DE BIODIESEL PARA EL CUIDADO DEL AMBIENTE Y EL DESARROLLO PRODUCTIVO EN EL TERRITORIO DE LA NACION ARGENTINA.",2023-07-20T00:00:00,2023,LEY,"RODRIGUEZ, ALEJANDRO ""TOPO""",false,ninguno,,,,corpus,no,biodiesel regimen
HCDN270100,IMPULSO AL USO DE BIOCOMBUSTIBLES O CORTES LIBRES DE BIOCOMBUSTIBLES CON COMBUSTIBLES FOSILES EN FLOTAS VEHICULARES PUBLICAS. REGIMEN.,2023-08-09T00:00:00,2023,LEY,"RODRIGUEZ, ALEJANDRO ""TOPO""",false,ninguno,,,,corpus,no,biocombustibles flotas
HCDN270553,SOLICITAR AL PODER EJECUTIVO DISPONGA SOLUCIONAR EL CONFLICTO QUE LOS PROFESIONALES DE LA SALUD DE LA PROVINCIA DE MENDOZA MANTIENEN CON EL SISTEMA DE OBRAS SOCIALES Y MEDICINA PREPAGA POR LOS ARANCELES QUE LOS PRIMEROS PERCIBEN POR LAS CONSULTAS.,2023-09-06T00:00:00,2023,RESOLUCION,"COBOS, JULIO",false,ninguno,,,,corpus,no,aranceles salud
HCDN270683,PRESUPUESTOS MINIMOS PARA LA GESTION DE PRODUCTOS FITOSANITARIOS.,2023-09-12T00:00:00,2023,LEY,"BURYAILE, RICARDO",false,ninguno,,,,corpus,no,fitosanitarios
HCDN270696,"COMUNICACION DEL DECRETO DE FACULTADES DELEGADAS N° 462, POR EL CUAL SE MODIFICAN EL ESQUEMA DE ALICUOTAS DEL DERECHO DE EXPORTACION PARA DETERMINADAS POSICIONES ARANCELARIAS DE LA NOMENCLATURA COMUN DEL MERCOSUR (N.C.M.), CORRESPONDIENTES AL SECTOR AGROINDUSTRIAL.",2023-09-12T00:00:00,2023,MENSAJE,"ROSSI, AGUSTIN OSCAR",false,ninguno,,,,corpus,no,NCM retenciones
HCDN271050,"PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE DIVERSAS CUESTIONES RELACIONADAS CON LA LEY N° 26331, DE PRESUPUESTOS MINIMOS DE PROTECCION AMBIENTAL DE LOS BOSQUES NATIVOS.",2023-09-27T00:00:00,2023,RESOLUCION,"ESTEVEZ, ENRIQUE",true,D,eudr_trazabilidad_forestal,administrativa_neutra,relacionada,corpus,si,26331
HCDN271160,"COMUNICACION DEL DICTADO DEL DECRETO DE FACULTADES DELEGADAS 506 POR EL CUAL SE SUSPENDEN, HASTA EL 31 DE DICIEMBRE DE 2023, INCLUSIVE, PARA LAS MERCADERIAS COMPRENDIDAS EN LAS POSICIONES ARANCELARIAS DE LA NOMENCLATURA COMUN DEL MERCOSUR LAS ALICUOTAS DEL DERECHO DE EXPORTACION.",2023-10-06T00:00:00,2023,MENSAJE,"ROSSI, AGUSTIN OSCAR",false,ninguno,,,,corpus,no,NCM retenciones
HCDN271252,EXPRESAR QUE VERIA CON AGRADO QUE EL PODER EJECUTIVO DISPONGA LAS MEDIDAS NECESARIAS PARA GENERAR EN LAS PRESTACIONES POR DISCAPACIDAD UNA ACTUALIZACION ARANCELARIA CORRESPONDIENTE AL INDICE DE INFLACION ACTUAL.,2023-10-11T00:00:00,2023,RESOLUCION,"REZINOVSKY, DINA",false,ninguno,,,,corpus,no,aranceles discapacidad
HCDN271317,"DECLARAR DE INTERES DE LA H. CAMARA LA ""1° CUMBRE DE AGRICULTURA SOSTENIBLE DEL MERCOSUR"" BAJO EL LEMA ""AGRICULTURA Y SALUD DE LA MANO"", A REALIZARSE EL 18 DE OCTUBRE DE 2023 EN LA CIUDAD DE POSADAS, PROVINCIA DE MISIONES.",2023-10-12T00:00:00,2023,DECLARACION,"SARTORI, DIEGO HORACIO",false,ninguno,,,,corpus,no,cumbre de agricultura (evento)
HCDN272064,BIOCOMBUSTIBLES - LEY 27640 -. MODIFICACIONES SOBRE LIBERACION DEL MERCADO DE PRODUCCION Y VENTA.,2023-12-05T00:00:00,2023,LEY,"CORNEJO, VIRGINIA",false,ninguno,,,,corpus,no,biocombustibles
HCDN272139,DECLARAR DE INTERES DE LA H. CAMARA LA REVISION DE LOS TERMINOS DE LAS RESTRICCIONES PREVISTAS EN EL MARCO DEL PLAN DE ERRADICACION DE LA FIEBRE AFTOSA APROBADO POR RESOLUCION Nº 5 DE 2001 DEL SERVICIO NACIONAL DE SANIDAD Y CALIDAD AGROALIMENTARIA (SENASA).,2023-12-07T00:00:00,2023,RESOLUCION,"PEREZ ARAUJO, HERNAN",false,ninguno,,,,corpus,si,restricciones aftosa (sonda)
HCDN272374,"ELIMINESE LA BARRERA ZOOFITOSANITARIA HACIA EL SUR DEL RIO COLORADO, IMPUESTA POR EL SERVICIO NACIONAL DE SANIDAD Y CALIDAD AGROALIMENTARIA (SENASA).",2024-01-04T00:00:00,2024,LEY,"ARDOHAIN, MARTIN",false,ninguno,,,,corpus,si,barrera zoofitosanitaria interna (sonda)
